Sample ID,Type,Raw file name,Comment,Date.extracted,Date.injected,Column,Injection.Order,Ref.to.Use
SM-7J5U1,Study sample,0331_XAV_iHMP2_FFA_SM-7J5U1.raw,,3/8/2017,3/9/2017,1,362,
SM-7J5UD,Study sample,0453_XAV_iHMP2_FFA_SM-7J5UD.raw,,3/10/2017,3/11/2017,1,496,
SM-7K1UO,Study sample,0201_XAV_iHMP2_FFA_SM-7K1UO.raw,,3/6/2017,3/6/2017,1,222,
SM-7K1UW,Study sample,0281_XAV_iHMP2_FFA_SM-7K1UW.raw,,3/7/2017,3/8/2017,1,310,
SM-7K1V1,Study sample,0324_XAV_iHMP2_FFA_SM-7K1V1.raw,,3/8/2017,3/9/2017,1,355,
SM-7K1V5,Study sample,0252_XAV_iHMP2_FFA_SM-7K1V5.raw,,3/7/2017,3/7/2017,1,277,
SM-7K1V9,Study sample,0346_XAV_iHMP2_FFA_SM-7K1V9.raw,,3/8/2017,3/9/2017,1,379,
SM-7K1VZ,Study sample,0207_XAV_iHMP2_FFA_SM-7K1VZ.raw,,3/6/2017,3/6/2017,1,228,
SM-7K1W8,Study sample,0337_XAV_iHMP2_FFA_SM-7K1W8.raw,,3/8/2017,3/9/2017,1,368,
SM-7K1WG,Study sample,0163_XAV_iHMP2_FFA_SM-7K1WG.raw,,3/3/2017,3/5/2017,1,180,
SM-7K259,Study sample,0397_XAV_iHMP2_FFA_SM-7K259.raw,,3/9/2017,3/10/2017,1,434,
SM-7KMR8,Study sample,0066_XAV_iHMP2_FFA_SM-7KMR8.raw,,3/1/2017,3/3/2017,1,74,
SM-7M36P,Study sample,0262_XAV_iHMP2_FFA_SM-7M36P.raw,,3/7/2017,3/8/2017,1,289,
SM-7M8S2,Study sample,0351_XAV_iHMP2_FFA_SM-7M8S2.raw,,3/8/2017,3/9/2017,1,384,
SM-7M8SE,Study sample,0046_XAV_iHMP2_FFA_SM-7M8SE.raw,,3/1/2017,3/3/2017,1,52,
SM-7MCTQ,Study sample,0434_XAV_iHMP2_FFA_SM-7MCTQ.raw,,3/10/2017,3/11/2017,1,475,
SM-7MCUF,Study sample,0411_XAV_iHMP2_FFA_SM-7MCUF.raw,,3/9/2017,3/11/2017,1,450,
SM-7NH6E,Study sample,0235_XAV_iHMP2_FFA_SM-7NH6E.raw,,3/6/2017,3/7/2017,1,258,
SM-7NSP1,Study sample,0448_XAV_iHMP2_FFA_SM-7NSP1.raw,,3/10/2017,3/11/2017,1,491,
SM-7R3AC,Study sample,0475_XAV_iHMP2_FFA_SM-7R3AC.raw,,3/10/2017,3/12/2017,1,520,
SM-7R3AG,Study sample,0334_XAV_iHMP2_FFA_SM-7R3AG.raw,,3/8/2017,3/9/2017,1,365,
SM-7RFYJ,Study sample,0290_XAV_iHMP2_FFA_SM-7RFYJ.raw,,3/7/2017,3/8/2017,1,319,
SM-9HYXZ,Study sample,0486_XAV_iHMP2_FFA_SM-9HYXZ.raw,,3/10/2017,3/12/2017,1,533,
SM-9IMBZ,Study sample,0321_XAV_iHMP2_FFA_SM-9IMBZ.raw,,3/8/2017,3/9/2017,1,352,
SM-9IT11,Study sample,0269_XAV_iHMP2_FFA_SM-9IT11.raw,,3/7/2017,3/8/2017,1,296,
SM-9J5IT,Study sample,0369_XAV_iHMP2_FFA_SM-9J5IT.raw,,3/8/2017,3/10/2017,1,404,
SM-9J5IX,Study sample,0255_XAV_iHMP2_FFA_SM-9J5IX.raw,,3/7/2017,3/7/2017,1,280,
SM-9JUD6,Study sample,0071_XAV_iHMP2_FFA_SM-9JUD6.raw,,3/1/2017,3/4/2017,1,79,
SM-9JYA2,Study sample,0283_XAV_iHMP2_FFA_SM-9JYA2.raw,,3/7/2017,3/8/2017,1,312,
SM-9JYAI,Study sample,0173_XAV_iHMP2_FFA_SM-9JYAI.raw,,3/3/2017,3/6/2017,1,190,
SM-9KOMO,Study sample,0143_XAV_iHMP2_FFA_SM-9KOMO.raw,,3/3/2017,3/5/2017,1,158,
SM-9KOPV,Study sample,0098_XAV_iHMP2_FFA_SM-9KOPV.raw,,3/3/2017,3/4/2017,1,108,
SM-9NBDO,Study sample,0218_XAV_iHMP2_FFA_SM-9NBDO.raw,,3/6/2017,3/7/2017,1,239,
SM-9NBE1,Study sample,0310_XAV_iHMP2_FFA_SM-9NBE1.raw,,3/7/2017,3/9/2017,1,339,
SM-9NBEP,Study sample,0179_XAV_iHMP2_FFA_SM-9NBEP.raw,,3/3/2017,3/6/2017,1,196,
SM-9NBF6,Study sample,0445_XAV_iHMP2_FFA_SM-9NBF6.raw,,3/10/2017,3/11/2017,1,488,
SM-9O9R1,Study sample,0457_XAV_iHMP2_FFA_SM-9O9R1.raw,,3/10/2017,3/12/2017,1,500,
SM-9OS5Y,Study sample,0069_XAV_iHMP2_FFA_SM-9OS5Y.raw,,3/1/2017,3/3/2017,1,77,
SM-9OS63,Study sample,0198_XAV_iHMP2_FFA_SM-9OS63.raw,,3/6/2017,3/6/2017,1,217,
SM-9OS67,Study sample,0536_XAV_iHMP2_FFA_SM-9OS67.raw,,3/13/2017,3/13/2017,1,587,
SM-9OS6B,Study sample,0130_XAV_iHMP2_FFA_SM-9OS6B.raw,,3/3/2017,3/5/2017,1,143,
SM-9OS7N,Study sample,0487_XAV_iHMP2_FFA_SM-9OS7N.raw,,3/10/2017,3/12/2017,1,534,
SM-9OS7Z,Study sample,0057_XAV_iHMP2_FFA_SM-9OS7Z.raw,,3/1/2017,3/3/2017,1,63,
SM-9OS8G,Study sample,0048_XAV_iHMP2_FFA_SM-9OS8G.raw,,3/1/2017,3/3/2017,1,54,
SM-9OS8K,Study sample,0544_XAV_iHMP2_FFA_SM-9OS8K.raw,,3/13/2017,3/13/2017,1,597,
SM-9P5FG,Study sample,0427_XAV_iHMP2_FFA_SM-9P5FG.raw,,3/9/2017,3/11/2017,1,468,
SM-9P5FO,Study sample,0213_XAV_iHMP2_FFA_SM-9P5FO.raw,,3/6/2017,3/6/2017,1,234,
SM-9P5FW,Study sample,0170_XAV_iHMP2_FFA_SM-9P5FW.raw,,3/3/2017,3/6/2017,1,187,
SM-9PJ16,Study sample,0076_XAV_iHMP2_FFA_SM-9PJ16.raw,,3/1/2017,3/4/2017,1,84,
SM-9PJ1E,Study sample,0041_XAV_iHMP2_FFA_SM-9PJ1E.raw,,3/1/2017,3/3/2017,1,47,
SM-9PJ1I,Study sample,0125_XAV_iHMP2_FFA_SM-9PJ1I.raw,,3/3/2017,3/5/2017,1,138,
SM-9PPUW,Study sample,0004_XAV_iHMP2_FFA_SM-9PPUW.raw,,3/1/2017,3/2/2017,1,6,
SM-9QMN9,Study sample,0015_XAV_iHMP2_FFA_SM-9QMN9.raw,,3/1/2017,3/2/2017,1,17,
SM-9QMND,Study sample,0289_XAV_iHMP2_FFA_SM-9QMND.raw,,3/7/2017,3/8/2017,1,318,
SM-9QMNL,Study sample,0343_XAV_iHMP2_FFA_SM-9QMNL.raw,,3/8/2017,3/9/2017,1,376,
SM-9QMOR,Study sample,0151_XAV_iHMP2_FFA_SM-9QMOR.raw,,3/3/2017,3/5/2017,1,166,
SM-9QMQ9,Study sample,0402_XAV_iHMP2_FFA_SM-9QMQ9.raw,,3/9/2017,3/10/2017,1,441,
SM-9QVJX,Study sample,0285_XAV_iHMP2_FFA_SM-9QVJX.raw,,3/7/2017,3/8/2017,1,314,
SM-9QVK2,Study sample,0021_XAV_iHMP2_FFA_SM-9QVK2.raw,,3/1/2017,3/2/2017,1,25,
SM-9QXOC,Study sample,0400_XAV_iHMP2_FFA_SM-9QXOC.raw,,3/9/2017,3/10/2017,1,437,
SM-9R78F,Study sample,0233_XAV_iHMP2_FFA_SM-9R78F.raw,,3/6/2017,3/7/2017,1,256,
SM-9RD3C,Study sample,0478_XAV_iHMP2_FFA_SM-9RD3C.raw,,3/10/2017,3/12/2017,1,523,
SM-9RD3K,Study sample,0185_XAV_iHMP2_FFA_SM-9RD3K.raw,,3/3/2017,3/6/2017,1,204,
SM-9RRZH,Study sample,0395_XAV_iHMP2_FFA_SM-9RRZH.raw,,3/9/2017,3/10/2017,1,432,
SM-9RRZL,Study sample,0349_XAV_iHMP2_FFA_SM-9RRZL.raw,,3/8/2017,3/9/2017,1,382,
SM-9RRZP,Study sample,0413_XAV_iHMP2_FFA_SM-9RRZP.raw,,3/9/2017,3/11/2017,1,452,
SM-9RTUR,Study sample,0114_XAV_iHMP2_FFA_SM-9RTUR.raw,,3/3/2017,3/4/2017,1,126,
SM-9RTUZ,Study sample,0326_XAV_iHMP2_FFA_SM-9RTUZ.raw,,3/8/2017,3/9/2017,1,357,
SM-9RTV8,Study sample,0042_XAV_iHMP2_FFA_SM-9RTV8.raw,,3/1/2017,3/3/2017,1,48,
SM-9RYI7,Study sample,0510_XAV_iHMP2_FFA_SM-9RYI7.raw,,3/10/2017,3/13/2017,1,559,
SM-9SD8V,Study sample,0099_XAV_iHMP2_FFA_SM-9SD8V.raw,,3/3/2017,3/4/2017,1,109,
SM-9SIIW,Study sample,0428_XAV_iHMP2_FFA_SM-9SIIW.raw,,3/9/2017,3/11/2017,1,469,
SM-9SIJ5,Study sample,0164_XAV_iHMP2_FFA_SM-9SIJ5.raw,,3/3/2017,3/5/2017,1,181,
SM-9SIJB,Study sample,0181_XAV_iHMP2_FFA_SM-9SIJB.raw,,3/3/2017,3/6/2017,1,200,
SM-9SIZI,Study sample,0333_XAV_iHMP2_FFA_SM-9SIZI.raw,,3/8/2017,3/9/2017,1,364,
SM-9SIZM,Study sample,0204_XAV_iHMP2_FFA_SM-9SIZM.raw,,3/6/2017,3/6/2017,1,225,
SM-9SKIL,Study sample,0031_XAV_iHMP2_FFA_SM-9SKIL.raw,,3/1/2017,3/3/2017,1,35,
SM-9SNJ4,Study sample,0433_XAV_iHMP2_FFA_SM-9SNJ4.raw,,3/10/2017,3/11/2017,1,474,
SM-9SNJ8,Study sample,0256_XAV_iHMP2_FFA_SM-9SNJ8.raw,,3/7/2017,3/7/2017,1,281,
SM-9T55H,Study sample,0221_XAV_iHMP2_FFA_SM-9T55H.raw,,3/6/2017,3/7/2017,1,244,
SM-9T55L,Study sample,0450_XAV_iHMP2_FFA_SM-9T55L.raw,,3/10/2017,3/11/2017,1,493,
SM-9U25X,Study sample,0363_XAV_iHMP2_FFA_SM-9U25X.raw,,3/8/2017,3/10/2017,1,398,
SM-9U262,Study sample,0476_XAV_iHMP2_FFA_SM-9U262.raw,,3/10/2017,3/12/2017,1,521,
SM-9U26Q,Study sample,0228_XAV_iHMP2_FFA_SM-9U26Q.raw,,3/6/2017,3/7/2017,1,251,
SM-9UCZF,Study sample,0171_XAV_iHMP2_FFA_SM-9UCZF.raw,,3/3/2017,3/6/2017,1,188,
SM-9UW5S,Study sample,0127_XAV_iHMP2_FFA_SM-9UW5S.raw,,3/3/2017,3/5/2017,1,140,
SM-9VE4Y,Study sample,0388_XAV_iHMP2_FFA_SM-9VE4Y.raw,,3/9/2017,3/10/2017,1,425,
SM-9VW8T,Study sample,0365_XAV_iHMP2_FFA_SM-9VW8T.raw,,3/8/2017,3/10/2017,1,400,
SM-9VW8X,Study sample,0073_XAV_iHMP2_FFA_SM-9VW8X.raw,,3/1/2017,3/4/2017,1,81,
SM-9VWAW,Study sample,0288_XAV_iHMP2_FFA_SM-9VWAW.raw,,3/7/2017,3/8/2017,1,317,
SM-9VWC6,Study sample,0494_XAV_iHMP2_FFA_SM-9VWC6.raw,,3/10/2017,3/12/2017,1,541,
SM-9VWCE,Study sample,0403_XAV_iHMP2_FFA_SM-9VWCE.raw,,3/9/2017,3/10/2017,1,442,
SM-9VWCQ,Study sample,0154_XAV_iHMP2_FFA_SM-9VWCQ.raw,,3/3/2017,3/5/2017,1,169,
SM-9W3AD,Study sample,0019_XAV_iHMP2_FFA_SM-9W3AD.raw,,3/1/2017,3/2/2017,1,21,
SM-9W3AZ,Study sample,0147_XAV_iHMP2_FFA_SM-9W3AZ.raw,,3/3/2017,3/5/2017,1,162,
SM-9W3B4,Study sample,0345_XAV_iHMP2_FFA_SM-9W3B4.raw,,3/8/2017,3/9/2017,1,378,
SM-9W7VZ,Study sample,0249_XAV_iHMP2_FFA_SM-9W7VZ.raw,,3/6/2017,3/7/2017,1,274,
SM-9W7W4,Study sample,0390_XAV_iHMP2_FFA_SM-9W7W4.raw,,3/9/2017,3/10/2017,1,427,
SM-9W7W8,Study sample,0078_XAV_iHMP2_FFA_SM-9W7W8.raw,,3/1/2017,3/4/2017,1,86,
SM-9WOBD,Study sample,0490_XAV_iHMP2_FFA_SM-9WOBD.raw,,3/10/2017,3/12/2017,1,537,
SM-9WOBP,Study sample,0051_XAV_iHMP2_FFA_SM-9WOBP.raw,,3/1/2017,3/3/2017,1,57,
SM-9WOBT,Study sample,0007_XAV_iHMP2_FFA_SM-9WOBT.raw,,3/1/2017,3/2/2017,1,9,
SM-9WYEF,Study sample,0263_XAV_iHMP2_FFA_SM-9WYEF.raw,,3/7/2017,3/8/2017,1,290,
SM-9X47O,Study sample,0508_XAV_iHMP2_FFA_SM-9X47O.raw,,3/10/2017,3/13/2017,1,557,
SM-9XIOJ,Study sample,0035_XAV_iHMP2_FFA_SM-9XIOJ.raw,,3/1/2017,3/3/2017,1,39,
SM-9XIOX,Study sample,0539_XAV_iHMP2_FFA_SM-9XIOX.raw,,3/13/2017,3/13/2017,1,590,
SM-9XKWX,Study sample,0311_XAV_iHMP2_FFA_SM-9XKWX.raw,,3/7/2017,3/9/2017,1,340,
SM-9Y49Z,Study sample,0538_XAV_iHMP2_FFA_SM-9Y49Z.raw,,3/13/2017,3/13/2017,1,589,
SM-9Y4AC,Study sample,0038_XAV_iHMP2_FFA_SM-9Y4AC.raw,,3/1/2017,3/3/2017,1,42,
SM-9Y7CW,Study sample,0197_XAV_iHMP2_FFA_SM-9Y7CW.raw,,3/6/2017,3/6/2017,1,216,
SM-9YHLB,Study sample,0056_XAV_iHMP2_FFA_SM-9YHLB.raw,,3/1/2017,3/3/2017,1,62,
SM-9YTMA,Study sample,0454_XAV_iHMP2_FFA_SM-9YTMA.raw,,3/10/2017,3/12/2017,1,497,
SM-9ZA1W,Study sample,0167_XAV_iHMP2_FFA_SM-9ZA1W.raw,,3/3/2017,3/6/2017,1,184,
SM-9ZA5J,Study sample,0404_XAV_iHMP2_FFA_SM-9ZA5J.raw,,3/9/2017,3/10/2017,1,443,
SM-9ZA5V,Study sample,0161_XAV_iHMP2_FFA_SM-9ZA5V.raw,,3/3/2017,3/5/2017,1,178,
SM-9ZE8H,Study sample,0258_XAV_iHMP2_FFA_SM-9ZE8H.raw,,3/7/2017,3/7/2017,1,283,
SM-9ZE8P,Study sample,0135_XAV_iHMP2_FFA_SM-9ZE8P.raw,,3/3/2017,3/5/2017,1,148,
SM-9ZE8T,Study sample,0446_XAV_iHMP2_FFA_SM-9ZE8T.raw,,3/10/2017,3/11/2017,1,489,
SM-9ZEPA,Study sample,0020_XAV_iHMP2_FFA_SM-9ZEPA.raw,,3/1/2017,3/2/2017,1,22,
SM-9ZGIF,Study sample,0498_XAV_iHMP2_FFA_SM-9ZGIF.raw,,3/10/2017,3/12/2017,1,545,
SM-9ZJIA,Study sample,0355_XAV_iHMP2_FFA_SM-9ZJIA.raw,,3/8/2017,3/9/2017,1,388,
SM-9ZJII,Study sample,0144_XAV_iHMP2_FFA_SM-9ZJII.raw,,3/3/2017,3/5/2017,1,159,
SM-9ZK9F,Study sample,0231_XAV_iHMP2_FFA_SM-9ZK9F.raw,,3/6/2017,3/7/2017,1,254,
SM-A12KH,Study sample,0483_XAV_iHMP2_FFA_SM-A12KH.raw,,3/10/2017,3/12/2017,1,530,
SM-A12KL,Study sample,0328_XAV_iHMP2_FFA_SM-A12KL.raw,,3/8/2017,3/9/2017,1,359,
SM-A12L2,Study sample,0350_XAV_iHMP2_FFA_SM-A12L2.raw,,3/8/2017,3/9/2017,1,383,
SM-A14C6,Study sample,0364_XAV_iHMP2_FFA_SM-A14C6.raw,,3/8/2017,3/10/2017,1,399,
SM-A14CI,Study sample,0149_XAV_iHMP2_FFA_SM-A14CI.raw,,3/3/2017,3/5/2017,1,164,
SM-A14CQ,Study sample,0458_XAV_iHMP2_FFA_SM-A14CQ.raw,,3/10/2017,3/12/2017,1,501,
SM-A18YS,Study sample,0515_XAV_iHMP2_FFA_SM-A18YS.raw,,3/10/2017,3/13/2017,1,564,
SM-A18Z1,Study sample,0110_XAV_iHMP2_FFA_SM-A18Z1.raw,,3/3/2017,3/4/2017,1,122,
SM-A1C87,Study sample,0214_XAV_iHMP2_FFA_SM-A1C87.raw,,3/6/2017,3/7/2017,1,235,
SM-A1ZUY,Study sample,0065_XAV_iHMP2_FFA_SM-A1ZUY.raw,,3/1/2017,3/3/2017,1,73,
SM-A1ZVJ,Study sample,0180_XAV_iHMP2_FFA_SM-A1ZVJ.raw,,3/3/2017,3/6/2017,1,197,
SM-A2BG6,Study sample,0206_XAV_iHMP2_FFA_SM-A2BG6.raw,,3/6/2017,3/6/2017,1,227,
SM-A2HYM,Study sample,0425_XAV_iHMP2_FFA_SM-A2HYM.raw,,3/9/2017,3/11/2017,1,466,
SM-A2HYU,Study sample,0212_XAV_iHMP2_FFA_SM-A2HYU.raw,,3/6/2017,3/6/2017,1,233,
SM-A2HYY,Study sample,0545_XAV_iHMP2_FFA_SM-A2HYY.raw,,3/13/2017,3/13/2017,1,598,
SM-A312T,Study sample,0013_XAV_iHMP2_FFA_SM-A312T.raw,,3/1/2017,3/2/2017,1,15,
SM-A373R,Study sample,0045_XAV_iHMP2_FFA_SM-A373R.raw,,3/1/2017,3/3/2017,1,51,
SM-A3744,Study sample,0226_XAV_iHMP2_FFA_SM-A3744.raw,,3/6/2017,3/7/2017,1,249,
SM-A375P,Study sample,0543_XAV_iHMP2_FFA_SM-A375P.raw,,3/13/2017,3/13/2017,1,596,
SM-A3J7F,Study sample,0101_XAV_iHMP2_FFA_SM-A3J7F.raw,,3/3/2017,3/4/2017,1,113,
SM-A47RS,Study sample,0089_XAV_iHMP2_FFA_SM-A47RS.raw,,3/1/2017,3/4/2017,1,99,
SM-A47S3,Study sample,0463_XAV_iHMP2_FFA_SM-A47S3.raw,,3/10/2017,3/12/2017,1,508,
SM-A4O3C,Study sample,0479_XAV_iHMP2_FFA_SM-A4O3C.raw,,3/10/2017,3/12/2017,1,524,
SM-A4UVT,Study sample,0394_XAV_iHMP2_FFA_SM-A4UVT.raw,,3/9/2017,3/10/2017,1,431,
SM-A5A1N,Study sample,0202_XAV_iHMP2_FFA_SM-A5A1N.raw,,3/6/2017,3/6/2017,1,223,
SM-A5A1R,Study sample,0034_XAV_iHMP2_FFA_SM-A5A1R.raw,,3/1/2017,3/3/2017,1,38,
SM-A5A1V,Study sample,0230_XAV_iHMP2_FFA_SM-A5A1V.raw,,3/6/2017,3/7/2017,1,253,
SM-A5QMX,Study sample,0493_XAV_iHMP2_FFA_SM-A5QMX.raw,,3/10/2017,3/12/2017,1,540,
SM-A5QN2,Study sample,0072_XAV_iHMP2_FFA_SM-A5QN2.raw,,3/1/2017,3/4/2017,1,80,
SM-A5QNE,Study sample,0011_XAV_iHMP2_FFA_SM-A5QNE.raw,,3/1/2017,3/2/2017,1,13,
SM-A61QC,Study sample,0512_XAV_iHMP2_FFA_SM-A61QC.raw,,3/10/2017,3/13/2017,1,561,
